id,is_humor,funniness_average
tweet1068,1,1.155014
tweet1069,0,-0.060781755
tweet1070,0,-0.054006267
tweet1071,0,0.037807845
tweet1072,1,1.8472242
tweet1073,1,2.1242456
tweet1074,1,1.7893414
tweet1075,0,0.082873434
tweet1076,1,2.4707556
tweet1077,0,0.040245466
tweet1078,0,0.15862484
tweet1079,0,0.03400734
tweet1080,1,2.1371644
tweet1081,1,1.8019241
tweet1082,1,1.4733434
tweet1083,1,2.152124
tweet1084,0,0.22884867
tweet1085,1,1.3658969
tweet1086,0,0.2322736
tweet1087,0,0.45088848
tweet1088,1,2.1288192
tweet1089,0,0.054673415
tweet1090,1,0.63960624
tweet1091,1,2.4525805
tweet1092,0,0.15560572
tweet1093,1,2.1845603
tweet1094,0,-0.006053199
tweet1095,1,1.1970901
tweet1096,0,-0.1573552
tweet1097,1,2.2152102
tweet1098,1,0.84688234
tweet1099,1,1.8252761
tweet1100,1,2.2906134
tweet1101,0,0.4316126
tweet1102,0,0.10120636
tweet1103,0,0.26148298
tweet1104,1,1.6718184
tweet1105,1,0.9092116
tweet1106,1,2.1631174
tweet1107,0,0.07044318
tweet1108,0,0.14065239
tweet1109,0,0.09074924
tweet1110,0,0.007106366
tweet1111,1,1.0974765
tweet1112,1,1.7907904
tweet1113,0,-0.03881513
tweet1114,0,0.13020794
tweet1115,1,1.700349
tweet1116,0,0.22883558
tweet1117,1,2.0886478
tweet1118,0,0.20465715
tweet1119,0,0.49915916
tweet1120,0,0.77683854
tweet1121,0,0.37081012
tweet1122,0,0.018775687
tweet1123,0,0.021229839
tweet1124,0,0.24563716
tweet1125,1,1.601355
tweet1126,0,0.61353457
tweet1127,0,-0.18549985
tweet1128,1,1.8263527
tweet1129,0,0.79149306
tweet1130,1,1.4570885
tweet1131,0,0.2625045
tweet1132,1,1.6390843
tweet1133,0,0.15619653
tweet1134,1,0.99236
tweet1135,1,2.0811303
tweet1136,0,0.6229771
tweet1137,1,1.5889615
tweet1138,1,1.1115615
tweet1139,1,1.561852
tweet1140,0,0.352243
tweet1141,1,2.1660094
tweet1142,1,2.3240325
tweet1143,0,-0.031255536
tweet1144,0,0.056351013
tweet1145,0,0.18905358
tweet1146,1,1.0401967
tweet1147,0,0.004057133
tweet1148,0,0.08503084
tweet1149,0,0.060762726
tweet1150,0,0.21040359
tweet1151,1,2.0770216
tweet1152,0,0.11106877
tweet1153,1,2.075619
tweet1154,1,1.0366355
tweet1155,0,0.11465644
tweet1156,1,0.9259568
tweet1157,1,1.2137752
tweet1158,0,0.20866913
tweet1159,1,1.4698918
tweet1160,1,1.9278392
tweet1161,0,0.52060825
tweet1162,0,0.620621
tweet1163,0,0.9126383
tweet1164,0,0.25358436
tweet1165,0,0.10445753
tweet1166,1,1.9267367
tweet1167,1,0.48543385
tweet1168,0,0.30245343
tweet1169,0,-0.059835404
tweet1170,0,0.72277886
tweet1171,1,1.6472349
tweet1172,0,0.35365427
tweet1173,0,0.15482697
tweet1174,0,0.689692
tweet1175,0,0.21207601
tweet1176,0,0.024931422
tweet1177,0,-0.13517123
tweet1178,0,-0.043349966
tweet1179,0,0.6379054
tweet1180,0,0.01237761
tweet1181,0,0.50144416
tweet1182,1,0.862087
tweet1183,0,0.9080341
tweet1184,1,1.0980775
tweet1185,1,1.9265378
tweet1186,1,1.466932
tweet1187,0,0.4228572
tweet1188,0,0.71679366
tweet1189,1,1.7611111
tweet1190,0,0.42552185
tweet1191,1,1.9919374
tweet1192,0,0.7063951
tweet1193,0,0.04258256
tweet1194,0,0.14292821
tweet1195,0,0.08470892
tweet1196,1,1.9547654
tweet1197,0,0.10824334
tweet1198,0,0.6502568
tweet1199,0,-0.09109882
tweet1200,1,2.257857
tweet1201,1,1.9609302
tweet1202,0,-0.07506671
tweet1203,1,1.8469249
tweet1204,0,-0.06009417
tweet1205,1,1.65349
tweet1206,1,1.9516366
tweet1207,1,1.4246101
tweet1208,1,2.6070178
tweet1209,1,2.243476
tweet1210,1,1.2604432
tweet1211,0,-0.198545
tweet1212,0,0.31191435
tweet1213,0,-0.014702951
tweet1214,1,1.2878612
tweet1215,1,2.2138898
tweet1216,0,-0.33997634
tweet1217,1,2.6381445
tweet1218,1,2.1924055
tweet1219,0,0.85057783
tweet1220,1,2.0902967
tweet1221,1,1.7851566
tweet1222,1,1.6301328
tweet1223,1,2.0267181
tweet1224,1,2.201494
tweet1225,1,0.78976226
tweet1226,0,0.01659513
tweet1227,1,1.4129642
tweet1228,1,1.7613186
tweet1229,0,0.5195654
tweet1230,0,0.08378888
tweet1231,1,0.6955946
tweet1232,0,0.20513761
tweet1233,0,0.2431926
tweet1234,0,-0.04358116
tweet1235,1,0.6067822
tweet1236,1,1.8812283
tweet1237,1,1.6560766
tweet1238,0,0.2564208
tweet1239,0,0.15987918
tweet1240,0,0.4367318
tweet1241,0,0.1373958
tweet1242,1,0.9389558
tweet1243,1,1.2641903
tweet1244,0,0.5716553
tweet1245,0,0.3505144
tweet1246,0,-0.050517716
tweet1247,1,0.96454895
tweet1248,0,0.14767376
tweet1249,1,1.2357818
tweet1250,0,-0.10977657
tweet1251,1,0.88536435
tweet1252,0,0.06881493
tweet1253,0,0.1842556
tweet1254,0,0.35257894
tweet1255,0,0.422604
tweet1256,1,2.3056393
tweet1257,0,-0.18564689
tweet1258,1,2.2135751
tweet1259,0,0.6493332
tweet1260,0,0.2083177
tweet1261,1,0.9250529
tweet1262,1,1.8412212
tweet1263,0,0.26472667
tweet1264,0,0.24721642
tweet1265,0,0.21404622
tweet1266,0,0.19918127
tweet1267,1,2.21917
tweet1268,1,2.4126377
tweet1269,0,0.59433913
tweet1270,1,1.6672008
tweet1271,0,0.54937726
tweet1272,0,0.16761251
tweet1273,1,1.9651558
tweet1274,0,0.26330474
tweet1275,0,0.32160938
tweet1276,1,1.38714
tweet1277,1,1.2751731
tweet1278,0,0.37677726
tweet1279,1,1.1742733
tweet1280,0,0.22098847
tweet1281,0,0.15272386
tweet1282,0,0.47367123
tweet1283,0,0.68995446
tweet1284,1,1.3998604
tweet1285,0,-0.11405608
tweet1286,0,0.054807633
tweet1287,1,1.5265027
tweet1288,1,1.5235785
tweet1289,1,1.2049592
tweet1290,1,1.618205
tweet1291,1,1.2821045
tweet1292,1,2.2224529
tweet1293,0,0.4478783
tweet1294,1,1.6022197
tweet1295,0,0.225105
tweet1296,0,0.60576946
tweet1297,1,1.339643
tweet1298,1,1.863744
tweet1299,0,0.25787044
tweet1300,0,0.16311117
tweet1301,0,0.24435222
tweet1302,1,1.6749247
tweet1303,0,0.41106537
tweet1304,1,0.8828955
tweet1305,0,0.15581821
tweet1306,1,1.7629485
tweet1307,1,2.0999205
tweet1308,1,1.4366015
tweet1309,0,0.7454257
tweet1310,0,0.08736387
tweet1311,1,0.91067183
tweet1312,0,-0.14999741
tweet1313,0,0.222188
tweet1314,0,0.26177424
tweet1315,0,-0.010197339
tweet1316,0,0.047728892
tweet1317,1,2.1480672
tweet1318,1,1.2868714
tweet1319,1,2.3556647
tweet1320,0,0.13075797
tweet1321,1,2.4415622
tweet1322,1,1.7354808
tweet1323,0,0.9528116
tweet1324,0,0.54246134
tweet1325,1,1.5797248
tweet1326,0,0.054256868
tweet1327,1,1.6443264
tweet1328,0,0.6866613
tweet1329,0,0.29247582
tweet1330,1,1.0373708
tweet1331,0,0.04709687
tweet1332,1,2.092541
tweet1333,1,1.885296
tweet1334,1,1.5707439
tweet1335,0,-0.02556231
tweet1336,1,1.2529991
tweet1337,1,0.7015588
tweet1338,1,2.2523005
tweet1339,1,1.6063623
tweet1340,0,0.5438801
tweet1341,0,0.4336816
tweet1342,1,2.53306
tweet1343,1,0.9716822
tweet1344,0,0.048559178
tweet1345,0,0.19932131
tweet1346,0,0.07685507
tweet1347,0,0.69544655
tweet1348,1,2.5135462
tweet1349,0,0.11343868
tweet1350,0,0.14005567
tweet1351,0,0.21650846
tweet1352,1,2.330514
tweet1353,1,1.0230993
tweet1354,0,-0.024576997
tweet1355,0,0.26144078
tweet1356,1,2.2990942
tweet1357,0,-0.1446158
tweet1358,0,0.03702797
tweet1359,0,-0.30337676
tweet1360,1,1.6217364
tweet1361,1,2.007283
tweet1362,1,1.2648628
tweet1363,0,-0.15540913
tweet1364,0,-0.014485526
tweet1365,0,0.57826555
tweet1366,0,-0.09599897
tweet1367,1,1.4280581
tweet1368,0,0.18059212
tweet1369,1,1.5445666
tweet1370,1,1.9875144
tweet1371,1,0.95261025
tweet1372,0,0.48113835
tweet1373,0,-0.00860871
tweet1374,1,1.8395735
tweet1375,0,0.3062944
tweet1376,0,0.1141976
tweet1377,0,0.1512919
tweet1378,0,0.50330895
tweet1379,1,1.8492755
tweet1380,1,1.4068704
tweet1381,1,2.3172066
tweet1382,0,0.34576485
tweet1383,1,1.8087398
tweet1384,1,1.742812
tweet1385,0,0.16946404
tweet1386,0,0.13947998
tweet1387,0,0.011135445
tweet1388,0,-0.012972901
tweet1389,1,1.253534
tweet1390,0,0.19642961
tweet1391,0,-0.017553652
tweet1392,1,2.1837459
tweet1393,0,0.07585235
tweet1394,0,0.3547058
tweet1395,1,1.0697881
tweet1396,0,0.30259678
tweet1397,1,1.3061256
tweet1398,1,1.2637401
tweet1399,0,0.51972777
tweet1400,0,0.111941636
tweet1401,0,0.30620536
tweet1402,0,0.19772202
tweet1403,0,0.93028086
tweet1404,1,1.1119459
tweet1405,0,0.7078272
tweet1406,0,0.2310254
tweet1407,0,0.6310897
tweet1408,0,-0.060894303
tweet1409,0,0.6479683
tweet1410,0,-0.011068587
tweet1411,1,1.2626973
tweet1412,1,1.0777568
tweet1413,0,0.288435
tweet1414,0,-0.03102924
tweet1415,0,0.8119438
tweet1416,1,0.7422439
tweet1417,1,2.1379755
tweet1418,0,-0.115651436
tweet1419,0,0.36336467
tweet1420,0,0.7055637
tweet1421,0,0.68672335
tweet1422,1,1.9291661
tweet1423,0,0.19191264
tweet1424,1,2.083092
tweet1425,0,0.5822339
tweet1426,1,1.8402917
tweet1427,0,0.32170036
tweet1428,0,0.31825474
tweet1429,0,0.6315011
tweet1430,1,2.5615804
tweet1431,1,1.6266643
tweet1432,0,0.08345382
tweet1433,1,1.8773766
tweet1434,1,0.94951814
tweet1435,1,1.0516214
tweet1436,1,1.0587491
tweet1437,1,0.797708
tweet1438,0,0.16059071
tweet1439,1,1.3738698
tweet1440,1,2.356679
tweet1441,1,2.0361552
tweet1442,1,2.2933257
tweet1443,1,1.6384007
tweet1444,0,0.24440216
tweet1445,1,2.3059628
tweet1446,0,0.38786426
tweet1447,0,0.4943017
tweet1448,0,0.08355763
tweet1449,1,1.6559186
tweet1450,0,0.622756
tweet1451,0,0.008246269
tweet1452,0,-0.03522938
tweet1453,0,0.237766
tweet1454,0,0.65933573
tweet1455,0,0.29351747
tweet1456,0,0.079111636
tweet1457,0,0.15046087
tweet1458,1,1.8555212
tweet1459,0,-0.14077948
tweet1460,0,0.064127676
tweet1461,0,0.35441035
tweet1462,0,-0.049575333
tweet1463,1,1.22124
tweet1464,0,-0.14981547
tweet1465,0,0.3162379
tweet1466,0,0.17457858
tweet1467,0,-0.10124633
tweet1468,0,0.33501855
tweet1469,1,2.21521
tweet1470,1,1.9548793
tweet1471,1,2.0049703
tweet1472,0,0.17501168
tweet1473,0,0.82998085
tweet1474,1,1.7258629
tweet1475,0,0.65307814
tweet1476,0,0.8363811
tweet1477,0,0.3585024
tweet1478,1,2.086984
tweet1479,0,0.27041695
tweet1480,0,0.10315677
tweet1481,0,-0.20347853
tweet1482,1,1.9573655
tweet1483,0,0.9111296
tweet1484,1,1.8302054
tweet1485,1,1.8871956
tweet1486,0,-0.24024794
tweet1487,1,1.9772131
tweet1488,0,0.22573441
tweet1489,0,-0.05587785
tweet1490,0,0.3620916
tweet1491,0,0.18705516
tweet1492,0,0.5193447
tweet1493,1,1.4145893
tweet1494,0,0.15296365
tweet1495,0,0.30673283
tweet1496,0,0.2924477
tweet1497,0,0.59077394
tweet1498,1,1.0839275
tweet1499,0,0.6108914
tweet1500,0,0.047209706
tweet1501,1,1.8181933
tweet1502,1,1.7757396
tweet1503,1,1.9397974
tweet1504,1,1.9592392
tweet1505,0,0.39011678
tweet1506,0,0.2363612
tweet1507,1,1.4861209
tweet1508,0,-0.064046584
tweet1509,0,0.67121696
tweet1510,1,1.1213231
tweet1511,0,0.4360033
tweet1512,0,0.002913843
tweet1513,1,2.2514162
tweet1514,1,0.9983853
tweet1515,1,2.19086
tweet1516,0,0.9216941
tweet1517,1,2.0143201
tweet1518,0,0.06300886
tweet1519,1,0.9878521
tweet1520,1,0.8453118
tweet1521,1,2.1351566
tweet1522,1,2.0895586
tweet1523,1,0.7683997
tweet1524,1,0.75915086
tweet1525,0,0.049811997
tweet1526,0,-0.28809667
tweet1527,1,1.6663016
tweet1528,0,0.15598693
tweet1529,1,1.2688396
tweet1530,0,0.0025494385
tweet1531,1,2.0410469
tweet1532,1,0.9642498
tweet1533,0,0.34642658
tweet1534,0,0.272895
tweet1535,0,0.5906838
tweet1536,1,0.7921281
tweet1537,0,0.21052898
tweet1538,0,-0.3349988
tweet1539,0,-0.025690217
tweet1540,1,1.5759554
tweet1541,1,2.7074945
tweet1542,0,0.26577577
tweet1543,0,0.43007416
tweet1544,0,0.50143903
tweet1545,1,1.1982224
tweet1546,1,0.72252655
tweet1547,0,0.13443553
tweet1548,1,1.1822845
tweet1549,1,2.2697196
tweet1550,1,1.3203516
tweet1551,0,0.28064048
tweet1552,0,-0.031726036
tweet1553,1,0.7535051
tweet1554,1,2.045126
tweet1555,1,0.8980274
tweet1556,1,1.850659
tweet1557,1,2.4074476
tweet1558,1,2.1720672
tweet1559,1,1.2543559
tweet1560,0,0.13737124
tweet1561,1,0.93035036
tweet1562,1,1.4469146
tweet1563,0,-0.024184952
tweet1564,0,-0.027146554
tweet1565,0,-0.10620251
tweet1566,0,0.41919598
tweet1567,1,2.4198942
tweet1568,0,0.32286847
tweet1569,0,0.11132169
tweet1570,1,2.2842898
tweet1571,0,0.48812068
tweet1572,0,0.39876035
tweet1573,1,2.3061838
tweet1574,0,-0.14993179
tweet1575,0,0.3139945
tweet1576,0,0.27607223
tweet1577,1,1.465339
tweet1578,0,0.23459475
tweet1579,0,-0.21773109
tweet1580,1,1.5385357
tweet1581,0,0.064231895
tweet1582,1,0.8717131
tweet1583,1,2.3567994
tweet1584,0,-0.09290453
tweet1585,0,0.3333627
tweet1586,0,-0.043048788
tweet1587,0,-0.2392846
tweet1588,0,0.14082383
tweet1589,1,1.4855504
tweet1590,0,0.031529397
tweet1591,1,1.5937221
tweet1592,0,0.72533447
tweet1593,0,-0.052936245
tweet1594,0,0.18094657
tweet1595,0,0.008888614
tweet1596,0,0.34618893
tweet1597,0,-0.0368438
tweet1598,0,0.3658435
tweet1599,0,-0.13776155
tweet1600,0,-0.04771416
tweet1601,0,0.1621322
tweet1602,0,0.3161778
tweet1603,0,0.43422467
tweet1604,1,1.9833065
tweet1605,0,-0.029521441
tweet1606,0,-0.02942223
tweet1607,0,0.5327287
tweet1608,0,-0.3048027
tweet1609,1,1.6525335
tweet1610,1,2.1788414
tweet1611,1,2.0190902
tweet1612,0,0.66460824
tweet1613,1,2.1002572
tweet1614,0,0.31475574
tweet1615,0,0.60430217
tweet1616,1,1.9880245
tweet1617,1,1.7065357
tweet1618,0,0.10694816
tweet1619,1,2.324639
tweet1620,0,0.12116404
tweet1621,1,0.76151717
tweet1622,1,2.0069015
tweet1623,0,0.39206374
tweet1624,0,0.12725061
tweet1625,0,0.3727278
tweet1626,1,0.8731546
tweet1627,1,1.2708737
tweet1628,1,2.1033716
tweet1629,1,1.6244196
tweet1630,1,1.5838405
tweet1631,0,0.2500738
tweet1632,1,2.0507383
tweet1633,1,0.9001152
tweet1634,1,2.8616061
tweet1635,0,0.5068832
tweet1636,1,1.4062202
tweet1637,1,1.8598747
tweet1638,0,-0.2868314
tweet1639,0,0.7318692
tweet1640,1,1.9283714
tweet1641,0,0.14726466
tweet1642,1,1.2853855
tweet1643,0,0.6207793
tweet1644,0,-0.006229939
tweet1645,1,1.045224
tweet1646,1,2.1847239
tweet1647,1,2.0997734
tweet1648,0,0.35646093
tweet1649,0,0.269229
tweet1650,0,-0.05763807
tweet1651,0,0.3412179
tweet1652,0,0.23605026
tweet1653,0,0.4407853
tweet1654,0,0.030193496
tweet1655,1,1.0742857
tweet1656,0,-0.18741812
tweet1657,0,0.21618967
tweet1658,1,0.5987151
tweet1659,1,1.5221971
tweet1660,1,1.987664
tweet1661,1,1.75748
tweet1662,1,1.0455781
tweet1663,1,1.916837
tweet1664,0,0.3648177
tweet1665,0,0.8474371
tweet1666,0,-0.04053919
tweet1667,1,1.9700742
tweet1668,0,0.25068152
tweet1669,0,-0.09399955
tweet1670,0,0.22292717
tweet1671,1,1.9968715
tweet1672,1,1.5500511
tweet1673,0,-0.035623465
tweet1674,1,1.3175284
tweet1675,0,0.14736503
tweet1676,1,1.1838899
tweet1677,0,0.28592342
tweet1678,0,0.27858943
tweet1679,0,0.15747887
tweet1680,1,0.740783
tweet1681,0,-0.03244632
tweet1682,1,2.4238157
tweet1683,0,0.08923865
tweet1684,1,1.6824936
tweet1685,1,2.260536
tweet1686,0,0.0013570237
tweet1687,0,-0.16119379
tweet1688,0,0.32472512
tweet1689,1,1.9790828
tweet1690,1,2.3203685
tweet1691,0,0.20007437
tweet1692,0,-0.1570088
tweet1693,1,1.9905342
tweet1694,0,0.46794143
tweet1695,1,2.0016947
tweet1696,1,1.1702998
tweet1697,0,0.020012265
tweet1698,0,0.066531256
tweet1699,0,-0.033323865
tweet1700,1,1.712946
tweet1701,1,1.7499552
tweet1702,0,0.38338295
tweet1703,0,0.4561627
tweet1704,0,0.48235413
tweet1705,1,1.1730362
tweet1706,1,1.4740833
tweet1707,0,0.61089575
tweet1708,0,0.24303609
tweet1709,1,2.1019704
tweet1710,0,0.36334884
tweet1711,0,0.72604966
tweet1712,0,0.21478154
tweet1713,1,1.7817109
tweet1714,0,0.34094882
tweet1715,1,2.5812767
tweet1716,1,1.8566499
tweet1717,1,2.272366
tweet1718,1,1.8399556
tweet1719,0,0.038753282
tweet1720,0,0.9061411
tweet1721,0,-0.104303926
tweet1722,0,-0.024308763
tweet1723,1,1.5084621
tweet1724,0,-0.0022336459
tweet1725,0,0.017694011
tweet1726,1,1.866467
tweet1727,1,1.5194515
tweet1728,0,0.06423352
tweet1729,0,-0.058430023
tweet1730,0,0.18616547
tweet1731,1,1.4108787
tweet1732,1,1.2932887
tweet1733,0,0.28273124
tweet1734,0,0.107141025
tweet1735,1,0.91868174
tweet1736,1,1.9933298
tweet1737,1,1.1260979
tweet1738,1,1.8303102
tweet1739,1,1.0309463
tweet1740,0,0.584055
tweet1741,1,2.0310655
tweet1742,0,0.8346948
tweet1743,1,1.5593462
tweet1744,1,1.6574212
tweet1745,0,0.3305194
tweet1746,0,0.15695964
tweet1747,1,2.249219
tweet1748,0,0.24173953
tweet1749,0,0.054957237
tweet1750,0,0.33064565
tweet1751,0,-0.09499699
tweet1752,0,0.091968544
tweet1753,0,0.025345054
tweet1754,0,1.105785
tweet1755,0,0.2618033
tweet1756,0,0.16781214
tweet1757,1,1.7265041
tweet1758,0,0.23948061
tweet1759,1,1.8536073
tweet1760,1,0.9760273
tweet1761,0,0.0886346
tweet1762,1,1.1694038
tweet1763,0,0.63513845
tweet1764,0,0.17076847
tweet1765,1,1.242117
tweet1766,1,1.8999246
tweet1767,0,0.17736804
tweet1768,1,1.5086895
tweet1769,0,0.5657563
tweet1770,1,1.8890384
tweet1771,1,1.7575562
tweet1772,0,-0.29087156
tweet1773,0,0.42113656
tweet1774,1,2.178763
tweet1775,0,-0.22894888
tweet1776,1,2.1104026
tweet1777,1,2.25205
tweet1778,0,0.4257536
tweet1779,0,0.051715236
tweet1780,0,-0.17855863
tweet1781,1,1.4783974
tweet1782,1,2.2888415
tweet1783,0,0.3134838
tweet1784,0,0.7198614
tweet1785,0,0.51374644
tweet1786,1,2.1382034
tweet1787,0,0.18556301
tweet1788,0,0.11656844
tweet1789,1,1.740223
tweet1790,0,-0.21232924
tweet1791,0,-0.026569935
tweet1792,0,0.08423478
tweet1793,0,0.044154275
tweet1794,1,2.160182
tweet1795,0,0.7988174
tweet1796,1,0.76866114
tweet1797,1,1.4757768
tweet1798,1,1.0770282
tweet1799,0,0.27764377
tweet1800,0,0.3083268
tweet1801,1,1.3813494
tweet1802,0,0.15294415
tweet1803,0,0.14915603
tweet1804,1,1.1580515
tweet1805,0,-0.20999138
tweet1806,0,0.9194452
tweet1807,1,1.3521914
tweet1808,0,0.13214454
tweet1809,1,2.005668
tweet1810,1,1.8278204
tweet1811,0,0.83157045
tweet1812,1,2.0129097
tweet1813,0,-0.10262721
tweet1814,0,0.07785791
tweet1815,1,1.9116321
tweet1816,0,0.18926741
tweet1817,0,0.5678029
tweet1818,1,1.503805
tweet1819,0,0.057113115
tweet1820,0,-0.013978033
tweet1821,1,0.9943459
tweet1822,0,-0.10876107
tweet1823,0,0.3689617
tweet1824,1,1.8639631
tweet1825,0,0.07280749
tweet1826,1,1.4553126
tweet1827,0,0.3025779
tweet1828,0,0.21581554
tweet1829,0,0.083954446
tweet1830,1,2.0360687
tweet1831,1,0.7121742
tweet1832,0,0.120480664
tweet1833,1,0.8821167
tweet1834,0,0.5994887
tweet1835,0,-0.28936055
tweet1836,1,0.80746835
tweet1837,0,0.1652385
tweet1838,1,0.39831308
tweet1839,0,0.10828869
tweet1840,1,2.5640705
tweet1841,0,0.22834674
tweet1842,0,0.15300138
tweet1843,0,0.0047191526
tweet1844,0,0.5817286
tweet1845,0,-0.13273756
tweet1846,0,0.3872352
tweet1847,0,0.5390027
tweet1848,1,1.7795635
tweet1849,0,-0.16882385
tweet1850,1,1.8808014
tweet1851,1,2.634041
tweet1852,1,1.506622
tweet1853,0,0.6541547
tweet1854,1,0.85480446
tweet1855,0,0.47396183
tweet1856,1,0.63850003
tweet1857,0,0.020854712
tweet1858,1,2.6830597
tweet1859,0,0.009251722
tweet1860,0,-0.14815575
tweet1861,1,1.710831
tweet1862,0,-0.021945909
tweet1863,1,0.8842116
tweet1864,1,0.89178485
tweet1865,1,0.8064575
tweet1866,0,-0.23269263
tweet1867,0,0.43249848
tweet1868,0,0.1963108
tweet1869,1,2.1077747
tweet1870,1,2.4487505
tweet1871,0,0.38013703
tweet1872,0,0.59996593
tweet1873,1,2.1998394
tweet1874,1,2.016093
tweet1875,1,1.7999688
tweet1876,1,1.5944272
tweet1877,0,0.08840468
tweet1878,1,1.3337082
tweet1879,1,2.2863915
tweet1880,0,0.19308913
tweet1881,1,2.500137
tweet1882,1,1.6225357
tweet1883,0,0.5146003
tweet1884,0,0.0034104073
tweet1885,0,-0.2148076
tweet1886,1,2.2331228
tweet1887,1,1.7691674
tweet1888,1,1.7017502
tweet1889,1,2.3497214
tweet1890,1,1.6537219
tweet1891,0,0.017262788
tweet1892,1,1.6530255
tweet1893,1,1.110814
tweet1894,0,0.67342114
tweet1895,0,-0.009856284
tweet1896,0,0.6588752
tweet1897,1,1.9230754
tweet1898,1,2.116535
tweet1899,0,0.7177775
tweet1900,1,1.6748226
tweet1901,1,2.2494466
tweet1902,1,1.4091617
tweet1903,0,0.5439579
tweet1904,1,1.2394512
tweet1905,1,1.6650252
tweet1906,1,2.0771809
tweet1907,1,2.5388122
tweet1908,0,0.24769829
tweet1909,1,1.6220988
tweet1910,1,1.9701196
tweet1911,1,1.8634316
tweet1912,1,2.027953
tweet1913,0,-0.10976062
tweet1914,0,0.00889751
tweet1915,0,0.014935719
tweet1916,1,2.058929
tweet1917,1,1.8210549
tweet1918,1,0.6380726
tweet1919,1,1.8281845
tweet1920,0,0.045455914
tweet1921,0,0.07289269
tweet1922,1,2.5849946
tweet1923,0,-0.09516809
tweet1924,0,0.16941862
tweet1925,0,0.19420785
tweet1926,1,1.1992757
tweet1927,1,2.0716515
tweet1928,0,0.15538126
tweet1929,0,0.19018076
tweet1930,0,0.08520703
tweet1931,1,1.9263029
tweet1932,1,1.6437128
tweet1933,0,-0.10960395
tweet1934,0,-0.20224334
tweet1935,0,0.064083904
tweet1936,1,0.9963605
tweet1937,0,0.41822198
tweet1938,0,0.5763333
tweet1939,0,0.48796993
tweet1940,0,0.022876168
tweet1941,1,1.9936659
tweet1942,1,0.932609
tweet1943,0,0.49419728
tweet1944,0,0.29837564
tweet1945,0,0.02013999
tweet1946,0,-0.09241233
tweet1947,1,2.048134
tweet1948,1,1.1968622
tweet1949,0,0.22918747
tweet1950,1,1.6084676
tweet1951,1,1.0671265
tweet1952,0,0.48335186
tweet1953,0,0.8035227
tweet1954,1,2.6401806
tweet1955,1,1.4654444
tweet1956,0,0.12144706
tweet1957,0,-0.20573945
tweet1958,1,0.9707127
tweet1959,1,1.8435174
tweet1960,1,1.8525609
tweet1961,0,0.10797061
tweet1962,1,0.84200776
tweet1963,0,0.20003471
tweet1964,1,1.8771781
tweet1965,1,2.1539423
tweet1966,1,1.5115923
tweet1967,1,1.9843848
tweet1968,0,0.50090307
tweet1969,0,0.35005376
tweet1970,0,0.41376784
tweet1971,1,1.978319
tweet1972,0,0.07156827
tweet1973,0,0.10792906
tweet1974,0,0.3985739
tweet1975,1,2.0840511
tweet1976,0,-0.08139485
tweet1977,0,-0.016138133
tweet1978,1,1.8202271
tweet1979,1,2.1005437
tweet1980,1,1.7990967
tweet1981,0,0.3677405
tweet1982,1,0.70240176
tweet1983,1,1.9484738
tweet1984,1,2.4075162
tweet1985,0,0.30614394
tweet1986,0,0.08695456
tweet1987,1,2.217843
tweet1988,0,0.32681456
tweet1989,0,0.1587697
tweet1990,1,1.6274267
tweet1991,1,1.7202072
tweet1992,0,0.6631132
tweet1993,0,0.17329422
tweet1994,0,-0.20572512
tweet1995,1,1.0405322
tweet1996,0,-0.09312166
tweet1997,0,0.21953613
tweet1998,1,2.1542096
tweet1999,1,1.7990708
tweet2000,0,0.2409332
tweet2001,1,2.433351
tweet2002,0,0.33280006
tweet2003,0,0.08546315
tweet2004,1,2.0690413
tweet2005,0,-0.010059948
tweet2006,1,1.1503708
tweet2007,1,2.1730611
tweet2008,1,2.097372
tweet2009,0,0.051204372
tweet2010,1,1.1905324
tweet2011,1,2.2477012
tweet2012,0,0.7275231
tweet2013,0,0.5762569
tweet2014,0,0.11306122
tweet2015,1,2.0188227
tweet2016,1,1.9997753
tweet2017,0,0.22737244
tweet2018,1,2.258681
tweet2019,0,0.29481488
tweet2020,0,-0.13356167
tweet2021,1,1.6573193
tweet2022,1,1.4707668
tweet2023,0,-0.052826613
tweet2024,0,0.07756581
tweet2025,1,2.170529
tweet2026,0,0.31167936
tweet2027,0,0.08278615
tweet2028,1,2.0099044
tweet2029,1,1.0560132
tweet2030,1,1.8019724
tweet2031,0,0.41347367
tweet2032,1,2.4316614
tweet2033,1,2.1715183
tweet2034,1,0.7354049
tweet2035,0,0.53435266
tweet2036,0,0.37821057
tweet2037,1,1.1694951
tweet2038,1,2.022325
tweet2039,1,2.0193212
tweet2040,1,0.84311175
tweet2041,0,0.13946073
tweet2042,1,0.9543934
tweet2043,0,0.065277636
tweet2044,0,-0.023181627
tweet2045,1,0.71559054
tweet2046,0,0.22353396
tweet2047,0,0.48142734
tweet2048,0,-0.06745905
tweet2049,0,0.4059259
tweet2050,0,0.5446997
tweet2051,1,2.0092192
tweet2052,1,1.0927746
tweet2053,0,-0.043626502
tweet2054,0,0.20997763
tweet2055,1,0.9500363
tweet2056,1,1.0928655
tweet2057,0,-0.0024118554
tweet2058,0,-0.08148859
tweet2059,0,0.0896103
tweet2060,1,1.7322193
tweet2061,0,0.7042357
tweet2062,1,0.81090826
tweet2063,1,1.980925
