id,is_humor,funniness_average
tweet1147,0,-0.00333
tweet1148,0,0.04948
tweet1149,0,0.40323
tweet1150,0,0.15365
tweet1151,1,2.04694
tweet1152,0,0.20616
tweet1153,1,2.09413
tweet1154,0,0.80713
tweet1155,0,0.09741
tweet1156,1,0.93433
tweet1157,1,1.34511
tweet1158,0,0.28010
tweet1159,1,1.45452
tweet1160,1,1.93930
tweet1161,0,0.77790
tweet1162,0,0.56387
tweet1163,1,0.55317
tweet1164,0,0.31142
tweet1165,0,0.21398
tweet1166,1,2.27030
tweet1167,1,0.92811
tweet1168,0,0.39927
tweet1169,0,0.27028
tweet1170,1,1.37603
tweet1171,1,1.05605
tweet1172,0,0.25016
tweet1173,0,-0.01938
tweet1174,0,0.49900
tweet1175,0,0.09810
tweet1176,0,0.26612
tweet1177,0,0.03523
tweet1178,0,0.14578
tweet1179,1,0.40143
tweet1180,0,0.17739
tweet1181,0,0.91145
tweet1182,1,0.87215
tweet1183,0,1.14501
tweet1184,1,1.54791
tweet1185,1,1.66515
tweet1186,1,1.31063
tweet1187,0,0.49155
tweet1188,0,0.63166
tweet1189,1,1.51916
tweet1190,0,0.42521
tweet1191,1,1.85162
tweet1192,0,0.68643
tweet1193,0,0.11582
tweet1194,0,0.25495
tweet1195,0,0.06566
tweet1196,1,2.17568
tweet1197,0,-0.02712
tweet1198,0,0.66738
tweet1199,0,-0.05033
tweet1200,1,2.61769
tweet1201,1,2.20490
tweet1202,0,0.00516
tweet1203,1,2.00881
tweet1204,0,-0.08666
tweet1205,1,1.89243
tweet1206,1,1.87198
tweet1207,1,1.31356
tweet1208,1,2.52393
tweet1209,1,2.39390
tweet1210,1,1.11508
tweet1211,0,0.02439
tweet1212,0,0.44955
tweet1213,0,0.00132
tweet1214,1,1.44385
tweet1215,1,2.46485
tweet1216,0,-0.06464
tweet1217,1,2.51378
tweet1218,1,2.12398
tweet1219,1,1.21586
tweet1220,1,1.97512
tweet1221,1,1.50500
tweet1222,0,1.11933
tweet1223,1,1.98922
tweet1224,1,2.26287
tweet1225,1,1.20518
tweet1226,0,-0.03258
tweet1227,1,1.11860
tweet1228,1,1.32153
tweet1229,0,0.48169
tweet1230,0,0.61738
tweet1231,0,0.53053
tweet1232,0,0.27951
tweet1233,0,0.11061
tweet1234,0,-0.06389
tweet1235,1,0.51536
tweet1236,1,2.19086
tweet1237,1,1.79426
tweet1238,0,0.17789
tweet1239,0,0.52289
tweet1240,0,0.37773
tweet1241,0,0.15386
tweet1242,0,1.20965
tweet1243,1,0.68246
tweet1244,0,0.58690
tweet1245,0,0.41156
tweet1246,0,-0.04053
tweet1247,0,0.53764
tweet1248,0,0.09050
tweet1249,1,1.14269
tweet1250,0,-0.04750
tweet1251,0,0.74601
tweet1252,0,0.07586
tweet1253,0,0.10965
tweet1254,0,0.16934
tweet1255,0,0.63627
tweet1256,1,2.48362
tweet1257,0,-0.00462
tweet1258,1,2.49152
tweet1259,0,0.33513
tweet1260,0,0.08628
tweet1261,0,1.14750
tweet1262,1,1.87532
tweet1263,0,0.31819
tweet1264,0,0.95016
tweet1265,0,0.05108
tweet1266,0,0.26052
tweet1267,1,2.43204
tweet1268,1,2.16293
tweet1269,0,0.29019
tweet1270,1,1.56817
tweet1271,0,0.75083
tweet1272,0,0.15372
tweet1273,1,1.85546
tweet1274,0,0.10470
tweet1275,0,0.97902
tweet1276,1,1.31138
tweet1277,1,1.57125
tweet1278,0,0.82299
tweet1279,1,1.12335
tweet1280,0,0.17786
tweet1281,0,0.52294
tweet1282,0,0.39084
tweet1283,0,0.89459
tweet1284,1,1.19207
tweet1285,0,0.11820
tweet1286,0,0.17260
tweet1287,1,1.61455
tweet1288,0,1.72744
tweet1289,1,1.53797
tweet1290,1,0.99829
tweet1291,1,1.24996
tweet1292,1,2.14248
tweet1293,0,0.69370
tweet1294,1,1.43352
tweet1295,0,0.14840
tweet1296,0,0.34163
tweet1297,1,1.11751
tweet1298,1,1.88565
tweet1299,0,0.08402
tweet1300,0,0.24980
tweet1301,0,0.26687
tweet1302,1,1.01640
tweet1303,0,0.18962
tweet1304,1,1.25760
tweet1305,0,0.69443
tweet1306,1,1.57502
tweet1307,1,2.13673
tweet1308,1,0.95675
tweet1309,1,1.29461
tweet1310,0,0.38885
tweet1311,0,0.78587
tweet1312,0,-0.16721
tweet1313,0,0.43580
tweet1314,0,0.37424
tweet1315,0,-0.09818
tweet1316,0,0.04680
tweet1317,1,2.07835
tweet1318,1,1.62022
tweet1319,1,2.46666
tweet1320,0,0.28385
tweet1321,1,2.17087
tweet1322,1,1.86060
tweet1323,0,0.80417
tweet1324,0,0.41236
tweet1325,1,1.64029
tweet1326,0,0.15070
tweet1327,1,1.77814
tweet1328,0,0.82738
tweet1329,0,0.17470
tweet1330,1,1.50288
tweet1331,0,0.18798
tweet1332,1,1.46373
tweet1333,1,1.85507
tweet1334,1,1.49277
tweet1335,0,0.21424
tweet1336,0,1.28637
tweet1337,0,1.00434
tweet1338,1,2.01239
tweet1339,0,0.97386
tweet1340,1,1.55555
tweet1341,0,0.46010
tweet1342,1,2.63852
tweet1343,1,0.69080
tweet1344,0,0.02450
tweet1345,0,0.46944
tweet1346,0,-0.00006
tweet1347,0,1.00309
tweet1348,1,2.78043
tweet1349,0,0.28341
tweet1350,0,0.17335
tweet1351,0,0.67610
tweet1352,1,2.43550
tweet1353,1,1.42901
tweet1354,0,0.38101
tweet1355,0,0.14724
tweet1356,1,2.30638
tweet1357,0,-0.23740
tweet1358,0,0.20839
tweet1359,0,-0.09596
tweet1360,1,1.81512
tweet1361,1,1.76078
tweet1362,1,1.12143
tweet1363,0,0.15446
tweet1364,0,-0.06450
tweet1365,0,0.58929
tweet1366,0,0.09592
tweet1367,1,1.73357
tweet1368,0,0.15999
tweet1369,1,1.65683
tweet1370,1,1.93128
tweet1371,0,1.20296
tweet1372,0,0.88220
tweet1373,0,0.29540
tweet1374,1,2.01028
tweet1375,0,0.10860
tweet1376,0,0.18354
tweet1377,0,0.72689
tweet1378,0,0.50506
tweet1379,1,2.04818
tweet1380,1,1.40112
tweet1381,1,2.16383
tweet1382,0,0.77813
tweet1383,1,2.04376
tweet1384,1,1.39059
tweet1385,0,0.44752
tweet1386,0,0.08746
tweet1387,0,0.30031
tweet1388,0,0.00369
tweet1389,1,1.17951
tweet1390,0,0.48531
tweet1391,0,0.09739
tweet1392,1,2.09953
tweet1393,0,0.34410
tweet1394,0,0.55697
tweet1395,1,0.79867
tweet1396,0,0.23804
tweet1397,1,1.58567
tweet1398,0,1.04292
tweet1399,0,1.20380
tweet1400,0,0.12160
tweet1401,0,0.18889
tweet1402,0,0.10109
tweet1403,1,1.15296
tweet1404,1,1.13920
tweet1405,1,1.07410
tweet1406,0,0.27144
tweet1407,0,0.76448
tweet1408,0,0.09296
tweet1409,1,1.18208
tweet1410,0,0.22056
tweet1411,1,1.15563
tweet1412,1,0.99692
tweet1413,0,0.29982
tweet1414,0,0.08306
tweet1415,1,0.57521
tweet1416,0,0.57981
tweet1417,1,2.16819
tweet1418,0,-0.11199
tweet1419,0,0.23273
tweet1420,0,0.55588
tweet1421,0,0.79567
tweet1422,1,2.36553
tweet1423,0,0.29283
tweet1424,1,1.89367
tweet1425,0,0.66343
tweet1426,1,2.14954
tweet1427,0,0.40375
tweet1428,0,0.54959
tweet1429,1,0.58145
tweet1430,1,2.32226
tweet1431,1,1.50049
tweet1432,0,0.25297
tweet1433,1,1.89176
tweet1434,0,1.12282
tweet1435,1,1.31013
tweet1436,1,0.97111
tweet1437,0,0.31643
tweet1438,0,0.18598
tweet1439,1,1.44733
tweet1440,1,2.22443
tweet1441,1,1.90567
tweet1442,1,2.44806
tweet1443,1,1.81272
tweet1444,0,0.31012
tweet1445,1,2.31098
tweet1446,1,0.65353
tweet1447,0,0.67850
tweet1448,0,0.22677
tweet1449,1,1.47982
tweet1450,0,0.62998
tweet1451,0,-0.00036
tweet1452,0,-0.07231
tweet1453,0,0.34931
tweet1454,1,0.90690
tweet1455,0,0.41773
tweet1456,0,0.07169
tweet1457,0,0.24217
tweet1458,1,1.96317
tweet1459,0,-0.06275
tweet1460,0,0.06750
tweet1461,0,0.37885
tweet1462,0,0.22700
tweet1463,1,1.36528
tweet1464,0,0.14806
tweet1465,0,0.20848
tweet1466,0,0.10134
tweet1467,0,0.09256
tweet1468,0,0.87465
tweet1469,1,2.25722
tweet1470,1,2.13665
tweet1471,1,1.81204
tweet1472,0,0.51405
tweet1473,1,0.99166
tweet1474,1,2.18000
tweet1475,1,0.71885
tweet1476,0,1.19555
tweet1477,0,0.13312
tweet1478,1,2.42265
tweet1479,0,0.60379
tweet1480,0,0.00096
tweet1481,0,0.33121
tweet1482,1,1.76027
tweet1483,0,0.77124
tweet1484,1,1.86162
tweet1485,1,1.97391
tweet1486,0,-0.11557
tweet1487,1,1.95063
tweet1488,0,0.22020
tweet1489,0,0.06996
tweet1490,0,0.53197
tweet1491,0,0.14211
tweet1492,0,0.30216
tweet1493,1,1.14560
tweet1494,0,0.07264
tweet1495,0,0.41563
tweet1496,0,0.37525
tweet1497,0,0.43063
tweet1498,0,1.31127
tweet1499,0,0.94411
tweet1500,1,0.34814
tweet1501,1,2.01318
tweet1502,1,1.71021
tweet1503,1,1.41159
tweet1504,1,2.15166
tweet1505,0,0.37293
tweet1506,0,0.35548
tweet1507,1,1.69542
tweet1508,0,0.11287
tweet1509,0,0.24837
tweet1510,1,0.88093
tweet1511,0,0.64166
tweet1512,0,0.15146
tweet1513,1,2.08429
tweet1514,1,0.96775
tweet1515,1,2.35704
tweet1516,0,0.97716
tweet1517,1,2.15883
tweet1518,0,0.08957
tweet1519,0,0.63688
tweet1520,0,0.60962
tweet1521,1,2.03818
tweet1522,1,2.17019
tweet1523,0,0.94675
tweet1524,0,0.87052
tweet1525,0,-0.05720
tweet1526,0,-0.05142
tweet1527,1,1.70402
tweet1528,0,0.14625
tweet1529,1,0.99737
tweet1530,0,-0.02637
tweet1531,1,2.00809
tweet1532,1,1.02960
tweet1533,0,0.70776
tweet1534,0,0.62550
tweet1535,0,0.44730
tweet1536,1,0.39653
tweet1537,0,0.41360
tweet1538,0,-0.19592
tweet1539,0,0.11070
tweet1540,1,1.56868
tweet1541,1,2.20216
tweet1542,0,1.10470
tweet1543,1,0.17654
tweet1544,1,1.38359
tweet1545,1,1.72460
tweet1546,1,1.29742
tweet1547,0,0.32237
tweet1548,0,0.94884
tweet1549,1,2.21797
tweet1550,1,1.19315
tweet1551,0,0.67319
tweet1552,0,0.69980
tweet1553,1,1.36756
tweet1554,1,2.16903
tweet1555,1,1.13505
tweet1556,1,1.70566
tweet1557,1,2.26396
tweet1558,1,1.81107
tweet1559,1,1.66053
tweet1560,0,0.07017
tweet1561,0,1.21651
tweet1562,1,1.71309
tweet1563,0,0.04332
tweet1564,0,0.13455
tweet1565,0,0.11736
tweet1566,0,0.89452
tweet1567,1,2.35856
tweet1568,0,0.39036
tweet1569,0,0.10442
tweet1570,1,2.47476
tweet1571,0,0.73297
tweet1572,0,0.58028
tweet1573,1,2.12379
tweet1574,0,0.06534
tweet1575,0,0.36587
tweet1576,0,0.38954
tweet1577,1,1.31499
tweet1578,0,0.33238
tweet1579,0,-0.28087
tweet1580,1,1.59859
tweet1581,0,0.09292
tweet1582,0,0.98324
tweet1583,1,2.40950
tweet1584,0,0.16202
tweet1585,0,0.30978
tweet1586,0,0.07918
tweet1587,0,0.36568
tweet1588,0,0.05857
tweet1589,1,1.44983
tweet1590,0,-0.03077
tweet1591,1,0.97962
tweet1592,0,1.30777
tweet1593,0,0.05411
tweet1594,0,0.13490
tweet1595,0,0.10624
tweet1596,0,0.44964
tweet1597,0,0.16311
tweet1598,0,0.61040
tweet1599,0,0.01184
tweet1600,0,0.09314
tweet1601,0,0.07437
tweet1602,0,0.41018
tweet1603,0,0.79430
tweet1604,1,1.78500
tweet1605,0,0.33470
tweet1606,0,0.14587
tweet1607,1,1.23599
tweet1608,0,0.02669
tweet1609,1,1.40841
tweet1610,1,2.40753
tweet1611,1,1.98094
tweet1612,0,1.53233
tweet1613,1,2.22061
tweet1614,0,0.40920
tweet1615,0,0.51521
tweet1616,1,1.80125
tweet1617,1,1.35733
tweet1618,0,0.58074
tweet1619,1,2.27821
tweet1620,0,0.16636
tweet1621,0,0.63563
tweet1622,1,2.23648
tweet1623,0,0.83731
tweet1624,0,0.19191
tweet1625,0,0.24633
tweet1626,0,0.67468
tweet1627,1,1.13391
tweet1628,1,1.93385
tweet1629,1,1.87180
tweet1630,1,1.71490
tweet1631,0,0.17889
tweet1632,1,1.99443
tweet1633,0,0.80740
tweet1634,1,2.58826
tweet1635,0,0.29686
tweet1636,1,1.46174
tweet1637,1,1.92591
tweet1638,0,-0.10751
tweet1639,0,0.99849
tweet1640,1,2.02771
tweet1641,0,0.44333
tweet1642,1,1.57638
tweet1643,1,1.26167
tweet1644,0,0.24462
tweet1645,0,0.74764
tweet1646,1,2.42651
tweet1647,1,2.06219
tweet1648,0,0.29999
tweet1649,0,0.38912
tweet1650,0,0.02115
tweet1651,0,0.18142
tweet1652,0,0.28384
tweet1653,0,0.87805
tweet1654,0,0.03414
tweet1655,1,1.00840
tweet1656,0,-0.04114
tweet1657,0,0.77573
tweet1658,0,0.58817
tweet1659,1,1.33605
tweet1660,1,1.87011
tweet1661,1,1.67460
tweet1662,1,1.21229
tweet1663,1,1.85097
tweet1664,0,0.39807
tweet1665,1,0.97340
tweet1666,0,-0.01443
tweet1667,1,1.73144
tweet1668,0,0.08557
tweet1669,0,0.18721
tweet1670,0,0.44668
tweet1671,1,2.32140
tweet1672,1,1.71479
tweet1673,0,0.05149
tweet1674,1,0.97204
tweet1675,0,0.14302
tweet1676,1,1.11267
tweet1677,0,0.13462
tweet1678,0,0.29842
tweet1679,0,0.12546
tweet1680,0,0.56773
tweet1681,0,0.06572
tweet1682,1,2.54184
tweet1683,0,0.09115
tweet1684,1,1.73209
tweet1685,1,2.14225
tweet1686,0,0.02260
tweet1687,0,-0.07030
tweet1688,0,0.11787
tweet1689,1,2.12049
tweet1690,1,2.30834
tweet1691,0,0.16699
tweet1692,0,0.32497
tweet1693,1,2.02551
tweet1694,0,0.58042
tweet1695,1,2.30115
tweet1696,1,1.14442
tweet1697,0,0.39280
tweet1698,0,0.10493
tweet1699,0,0.01967
tweet1700,1,1.52241
tweet1701,1,2.05885
tweet1702,0,0.40111
tweet1703,0,0.71343
tweet1704,1,0.70757
tweet1705,1,1.31070
tweet1706,1,0.73021
tweet1707,0,1.11693
tweet1708,0,0.31371
tweet1709,1,2.06912
tweet1710,0,0.59714
tweet1711,0,0.61131
tweet1712,0,0.50293
tweet1713,1,1.62205
tweet1714,0,0.21493
tweet1715,1,2.63565
tweet1716,1,2.05285
tweet1717,1,2.35361
tweet1718,1,1.81384
tweet1719,0,0.12244
tweet1720,0,0.68755
tweet1721,0,-0.12018
tweet1722,0,1.39810
tweet1723,1,1.73787
tweet1724,0,0.32181
tweet1725,0,0.03118
tweet1726,1,2.07480
tweet1727,1,0.91190
tweet1728,0,0.09635
tweet1729,0,0.07534
tweet1730,0,0.21410
tweet1731,1,1.64001
tweet1732,1,1.38325
tweet1733,0,0.24656
tweet1734,0,-0.01586
tweet1735,1,1.47071
tweet1736,1,1.79836
tweet1737,1,1.27022
tweet1738,1,2.04787
tweet1739,0,0.70549
tweet1740,0,0.78854
tweet1741,1,1.98934
tweet1742,0,0.35293
tweet1743,1,2.05606
tweet1744,1,1.81440
tweet1745,0,0.70743
tweet1746,0,0.05516
tweet1747,1,2.48117
tweet1748,0,0.04389
tweet1749,0,0.14158
tweet1750,0,0.18026
tweet1751,0,0.33130
tweet1752,0,0.25151
tweet1753,0,0.20775
tweet1754,0,0.73598
tweet1755,0,0.35536
tweet1756,0,0.24753
tweet1757,1,1.76934
tweet1758,0,0.21564
tweet1759,1,1.62933
tweet1760,1,1.11616
tweet1761,0,0.25033
tweet1762,0,0.56150
tweet1763,0,0.39379
tweet1764,0,0.27967
tweet1765,1,1.71643
tweet1766,1,1.91144
tweet1767,0,0.31178
tweet1768,1,1.33901
tweet1769,0,0.64111
tweet1770,1,1.81977
tweet1771,1,1.87647
tweet1772,0,-0.08495
tweet1773,0,0.84368
tweet1774,1,2.31613
tweet1775,0,0.02150
tweet1776,1,2.26812
tweet1777,1,2.33370
tweet1778,0,0.42666
tweet1779,0,0.13812
tweet1780,0,0.02614
tweet1781,1,1.51611
tweet1782,1,2.06239
tweet1783,0,0.29276
tweet1784,1,0.61874
tweet1785,0,0.45815
tweet1786,1,1.99395
tweet1787,0,0.13186
tweet1788,0,0.21704
tweet1789,1,1.93897
tweet1790,0,0.11329
tweet1791,0,0.05583
tweet1792,0,0.13830
tweet1793,0,-0.01478
tweet1794,1,2.08048
tweet1795,0,0.57801
tweet1796,1,0.77687
tweet1797,1,1.56987
tweet1798,0,1.02430
tweet1799,0,0.81715
tweet1800,0,0.31812
tweet1801,1,1.37334
tweet1802,0,0.15396
tweet1803,0,0.25017
tweet1804,1,1.12814
tweet1805,0,0.14867
tweet1806,0,0.85751
tweet1807,1,1.59436
tweet1808,0,0.43843
tweet1809,1,2.08976
tweet1810,1,1.84387
tweet1811,0,0.96134
tweet1812,1,1.82181
tweet1813,0,-0.09348
tweet1814,0,0.04965
tweet1815,1,1.57094
tweet1816,0,0.09952
tweet1817,0,0.65301
tweet1818,1,1.74307
tweet1819,0,0.24776
tweet1820,0,0.07348
tweet1821,1,0.93806
tweet1822,0,-0.05855
tweet1823,0,0.15968
tweet1824,1,2.28033
tweet1825,0,0.01026
tweet1826,1,1.64711
tweet1827,1,0.54687
tweet1828,0,0.23446
tweet1829,0,0.15603
tweet1830,1,2.08558
tweet1831,1,1.06490
tweet1832,0,0.41728
tweet1833,0,0.79329
tweet1834,1,1.36135
tweet1835,0,-0.11643
tweet1836,1,1.11540
tweet1837,0,0.13599
tweet1838,1,0.08157
tweet1839,0,0.04066
tweet1840,1,2.35717
tweet1841,0,0.11793
tweet1842,0,0.09300
tweet1843,0,-0.02353
tweet1844,1,1.05646
tweet1845,0,-0.03291
tweet1846,0,0.60377
tweet1847,0,0.29853
tweet1848,1,2.07469
tweet1849,0,-0.03914
tweet1850,1,1.95397
tweet1851,1,2.37993
tweet1852,1,1.57289
tweet1853,0,0.17890
tweet1854,0,0.99658
tweet1855,0,0.59000
tweet1856,1,1.07780
tweet1857,0,-0.03301
tweet1858,1,2.65744
tweet1859,0,0.11699
tweet1860,0,0.06282
tweet1861,1,1.82075
tweet1862,0,0.07637
tweet1863,1,1.25340
tweet1864,1,0.89810
tweet1865,1,1.05512
tweet1866,0,-0.05896
tweet1867,0,0.41975
tweet1868,0,0.65057
tweet1869,1,2.27054
tweet1870,1,2.55056
tweet1871,0,0.15989
tweet1872,0,0.64743
tweet1873,1,2.37867
tweet1874,1,2.01618
tweet1875,1,1.73786
tweet1876,1,1.50329
tweet1877,0,0.79659
tweet1878,1,1.62451
tweet1879,1,2.06785
tweet1880,0,0.27439
tweet1881,1,2.29223
tweet1882,1,1.88376
tweet1883,0,0.10405
tweet1884,0,0.06120
tweet1885,0,-0.19489
tweet1886,1,1.94222
tweet1887,1,1.72912
tweet1888,1,1.49046
tweet1889,1,2.20186
tweet1890,1,1.75611
tweet1891,0,0.12192
tweet1892,1,1.86788
tweet1893,1,1.37763
tweet1894,1,0.88444
tweet1895,0,0.25295
tweet1896,0,0.74882
tweet1897,1,1.61169
tweet1898,1,1.94253
tweet1899,0,0.52659
tweet1900,1,1.82969
tweet1901,1,2.18047
tweet1902,1,1.42159
tweet1903,0,0.94223
tweet1904,1,0.86757
tweet1905,1,1.88164
tweet1906,1,1.91037
tweet1907,1,2.70130
tweet1908,0,0.11226
tweet1909,1,2.03157
tweet1910,1,2.23405
tweet1911,1,1.95442
tweet1912,1,1.95864
tweet1913,0,0.22180
tweet1914,0,0.07703
tweet1915,0,0.20866
tweet1916,1,2.16268
tweet1917,1,2.32648
tweet1918,1,0.62313
tweet1919,1,1.65614
tweet1920,0,0.09935
tweet1921,0,0.16397
tweet1922,1,2.31502
tweet1923,0,-0.12819
tweet1924,0,0.01653
tweet1925,0,0.19582
tweet1926,0,1.42731
tweet1927,1,2.12802
tweet1928,0,0.01270
tweet1929,0,0.30881
tweet1930,0,0.07752
tweet1931,1,2.00480
tweet1932,1,1.49045
tweet1933,0,0.01112
tweet1934,0,0.26422
tweet1935,0,0.15209
tweet1936,1,1.40199
tweet1937,0,0.80300
tweet1938,1,0.84687
tweet1939,0,0.46233
tweet1940,0,0.59070
tweet1941,1,1.96768
tweet1942,1,1.13275
tweet1943,0,0.63074
tweet1944,0,0.20226
tweet1945,0,0.00855
tweet1946,0,0.09876
tweet1947,1,2.31309
tweet1948,1,1.40496
tweet1949,0,0.38064
tweet1950,1,1.87307
tweet1951,1,1.76250
tweet1952,0,0.71441
tweet1953,0,0.40404
tweet1954,1,2.49490
tweet1955,1,0.96710
tweet1956,0,0.02194
tweet1957,0,-0.14433
tweet1958,1,0.71392
tweet1959,1,1.94428
tweet1960,1,1.85071
tweet1961,0,0.10230
tweet1962,1,0.72416
tweet1963,0,0.09963
tweet1964,1,1.90114
tweet1965,1,2.08967
tweet1966,1,1.78156
tweet1967,1,2.28462
tweet1968,1,0.54022
tweet1969,0,0.00989
tweet1970,0,0.16006
tweet1971,1,2.16418
tweet1972,0,0.13582
tweet1973,0,0.32770
tweet1974,0,0.64895
tweet1975,1,2.19504
tweet1976,0,-0.04248
tweet1977,0,0.19097
tweet1978,1,2.00694
tweet1979,1,2.14737
tweet1980,1,1.86288
tweet1981,0,0.11843
tweet1982,1,0.62493
tweet1983,1,2.08726
tweet1984,0,2.06718
tweet1985,0,0.44480
tweet1986,0,0.86685
tweet1987,1,2.21218
tweet1988,0,0.37226
tweet1989,0,0.11029
tweet1990,1,1.43276
tweet1991,1,1.41444
tweet1992,1,0.50755
tweet1993,0,0.09444
tweet1994,0,-0.07553
tweet1995,1,0.82746
tweet1996,0,0.20117
tweet1997,0,0.14439
tweet1998,1,1.94084
tweet1999,1,1.68661
tweet2000,0,0.48032
tweet2001,1,2.39492
tweet2002,0,0.06817
tweet2003,0,0.32026
tweet2004,1,2.36911
tweet2005,0,0.05149
tweet2006,1,1.59930
tweet2007,1,2.08940
tweet2008,1,2.30856
tweet2009,0,0.07231
tweet2010,0,1.49118
tweet2011,1,2.35285
tweet2012,0,0.94778
tweet2013,0,0.18205
tweet2014,0,0.05958
tweet2015,1,1.91750
tweet2016,1,2.44079
tweet2017,0,0.26104
tweet2018,1,2.15832
tweet2019,0,0.17334
tweet2020,0,-0.06642
tweet2021,1,1.78404
tweet2022,1,1.47921
tweet2023,0,0.01610
tweet2024,0,0.16363
tweet2025,1,2.13022
tweet2026,0,0.42811
tweet2027,0,0.23824
tweet2028,1,1.97936
tweet2029,1,0.78919
tweet2030,1,1.81267
tweet2031,0,0.27639
tweet2032,1,2.26033
tweet2033,1,2.21284
tweet2034,0,0.64892
tweet2035,0,0.43235
tweet2036,0,0.26209
tweet2037,0,0.79185
tweet2038,1,1.72268
tweet2039,1,1.96097
tweet2040,0,1.80129
tweet2041,0,0.30451
tweet2042,1,0.95073
tweet2043,0,0.40876
tweet2044,0,0.03244
tweet2045,0,0.43724
tweet2046,0,0.07033
tweet2047,0,0.36083
tweet2048,0,-0.01843
tweet2049,0,0.14073
tweet2050,0,0.28714
tweet2051,1,1.92378
tweet2052,1,1.16468
tweet2053,0,0.08253
tweet2054,0,0.04217
tweet2055,0,0.64008
tweet2056,1,1.35548
tweet2057,0,0.09988
tweet2058,0,0.02281
tweet2059,0,0.21345
tweet2060,1,1.64480
tweet2061,1,0.94378
tweet2062,0,0.89825
tweet2063,1,2.09670
tweet2064,0,0.22404
tweet2065,1,1.42146
tweet2066,1,1.40455
tweet2067,0,0.31045
tweet2068,0,0.63534
tweet2069,1,1.37943
tweet2070,0,0.17410
tweet2071,1,2.47211
tweet2072,0,0.31237
tweet2073,0,0.12552
tweet2074,0,-0.00997
tweet2075,0,0.05108
tweet2076,1,2.03977
tweet2077,0,0.75896
tweet2078,1,1.68601
tweet2079,0,0.65226
tweet2080,1,1.67903
tweet2081,0,0.05210
tweet2082,0,0.73268
tweet2083,1,1.64995
tweet2084,0,0.01701
tweet2085,0,0.03203
tweet2086,1,1.89623
tweet2087,1,1.79385
tweet2088,1,1.13665
tweet2089,1,0.77886
tweet2090,0,-0.00176
tweet2091,0,0.10412
tweet2092,0,0.08486
tweet2093,1,1.95235
tweet2094,0,0.46772
tweet2095,0,0.10900
tweet2096,1,1.86004
tweet2097,0,0.77520
tweet2098,1,2.02402
tweet2099,0,0.18148
tweet2100,0,-0.05205
tweet2101,1,0.74684
tweet2102,1,1.73926
tweet2103,0,0.12780
tweet2104,1,1.22047
tweet2105,0,0.12848
tweet2106,1,1.11135
tweet2107,1,1.68521
tweet2108,1,1.07889
tweet2109,1,2.03402
tweet2110,1,2.41922
tweet2111,0,0.01192
tweet2112,0,0.87865
tweet2113,1,2.14102
tweet2114,0,0.12692
tweet2115,0,0.35595
tweet2116,1,2.33704
tweet2117,1,1.35825
tweet2118,1,1.13643
tweet2119,1,1.64150
tweet2120,0,-0.09552
tweet2121,1,1.75795
tweet2122,1,2.07645
tweet2123,0,-0.13052
tweet2124,0,0.06238
tweet2125,0,0.07353
tweet2126,0,0.19077
tweet2127,1,0.91403
tweet2128,1,0.90794
tweet2129,1,2.32178
tweet2130,1,1.43037
tweet2131,1,1.54728
tweet2132,0,-0.05309
tweet2133,0,0.10035
tweet2134,0,0.02460
tweet2135,1,1.55796
tweet2136,1,1.71015
tweet2137,0,0.08302
tweet2138,1,0.95736
tweet2139,1,2.03819
tweet2140,0,0.60660
tweet2141,0,0.40611
tweet2142,0,0.54140
tweet2143,0,0.39846
tweet2144,1,0.85982
tweet2145,0,0.02522
tweet2146,1,1.42164
tweet2147,0,-0.00292
tweet2148,1,1.22747
tweet2149,1,2.18765
tweet2150,1,2.08714
tweet2151,0,0.41299
tweet2152,1,2.35620
tweet2153,0,0.28314
tweet2154,1,1.80620
tweet2155,1,0.75059
tweet2156,0,0.08436
tweet2157,1,2.19500
tweet2158,0,0.33343
tweet2159,0,0.92873
tweet2160,0,0.13349
tweet2161,1,1.37851
tweet2162,0,0.45985
tweet2163,1,1.92323
tweet2164,0,-0.08261
tweet2165,0,0.30102
tweet2166,0,0.82914
tweet2167,0,0.86147
tweet2168,0,-0.00708
tweet2169,1,1.40941
tweet2170,1,1.94833
tweet2171,0,0.21892
tweet2172,0,0.96417
tweet2173,1,1.79884
tweet2174,0,-0.10278
tweet2175,1,1.32833
tweet2176,0,0.03899
tweet2177,1,1.86438
tweet2178,0,0.40146
tweet2179,0,0.31116
tweet2180,0,-0.05999
tweet2181,0,0.29773
tweet2182,0,1.87239
tweet2183,1,1.65525
tweet2184,1,2.06826
tweet2185,0,1.46404
tweet2186,0,0.02671
tweet2187,0,0.65121
tweet2188,1,1.91767
tweet2189,0,0.19156
tweet2190,0,0.23055
tweet2191,0,-0.07743
tweet2192,1,2.20102
tweet2193,0,0.28695
tweet2194,0,0.18746
tweet2195,0,0.19026
tweet2196,0,0.13284
tweet2197,0,0.04900
tweet2198,1,1.42619
tweet2199,0,0.31790
tweet2200,1,1.32586
tweet2201,0,0.19295
tweet2202,0,0.31048
tweet2203,1,2.79813
tweet2204,1,1.94895
tweet2205,1,1.47913
tweet2206,0,-0.07342
tweet2207,1,2.44471
tweet2208,0,0.16975
tweet2209,0,-0.09709
tweet2210,0,0.03693
tweet2211,1,1.98210
tweet2212,1,2.38739
tweet2213,0,0.27369
tweet2214,0,0.13675
tweet2215,0,0.08068
tweet2216,1,1.90558
